,II.,II.,III.A,III.A,III.B,III.B,III.B,IV.A.1,IV.A.2,IV.A.3,IV.B.1,IV.B.2,IV.B.3,IV.B.4,IV.C.1,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.B.2,IV.B.2,IV.C.1,IV.C.2,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.C.5,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.B.3,IV.B.3,IV.C.1,IV.C.2,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.C.5,IV.C.6,IV.C.6,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.D.4,IV.B.4,IV.B.4,IV.C.1,IV.C.2,IV.C.3,IV.C.3,IV.C.3,IV.C.4,IV.C.4,IV.C.5,IV.C.5,IV.C.6,IV.C.6,IV.D.1,IV.D.1,IV.D.2,IV.D.3,IV.D.4,IV.D.5,IV.B.5.,IV.B.5.,,IV.C.1,IV.C.2,IV.C.5,IV.C.5,IV.C.6,IV.C.6,IV.D.3,IV.D.4,IV.D.5,IV.B.6.,IV.B.6.,IV.B.6.,IV.B.6.,IV.B.6.,IV.C.1,IV.C.5,IV.C.6,IV.D.3,IV.D.3,IV.D.4,IV.B.7.,IV.B.7.,IV.C.1,IV.C.2,IV.D.5,IV.,V.A
HI,Honolulu,Honolulu,BMX-4,Business Mixed Use - Central,Yes,No,No,Mixed with Residential,No,No,Prohibited,Prohibited,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,0.11,,,,,,,1 per dwelling unit,,,,N/a,Per zoning map,4,,,No,No,0.11,,,,,,,1 per dwelling unit,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,1-1,Industral - Limited,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,1-2,Industrial - Intensive,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,1-3,Industrial - Waterfront,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,IMX-1,Industrial-Commercial Mixed Use,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,Apart,Apartment Precinct (Waikiki Special District),Yes,Yes,,Mixed with Residential,Yes,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.17,,,,50%,,1 per dwelling or lodging unit,,,,,No,No,0.17,,,,,50%,,,,,,,,No,No,0.17,,,,,,,,,,,,,,,,No,No,0.17,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,ApartMix,Apartment Mixed Use Subprecinct (Waikiki Special District),Yes,Yes,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.17,,,,50%,,1 per dwelling or lodging unit,,,,,No,No,0.17,,,,,50%,,,,,,,,No,No,0.17,,,,,,,,,,,,,,,,No,No,0.17,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,Aloha,State Jurisdiction: Aloha Tower Project (Admin. by Aloha Tower Development Corp.),Yes,Yes,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,I-1,I-1 Limited Industrial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,I-2,I-2 Intensive Industrial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,I-3,I-3 Waterfront Industrial,Yes,No,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,Kak,State Jurisdiction: Kakaako Community Development (Admin. by HCDA),Yes,Yes,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,MU,Mixed Use Precinct (Kakaako Special Design District),Yes,Yes,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,PU,Public Use Precinct (Kakaako Special Design District),Yes,Yes,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,Pub,Public Precinct (Waikiki Special District),Yes,Yes,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,ResMix,Resort Mixed Use Precinct (Waikiki Special District),Yes,Yes,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,,,,,1 per dwelling or lodging unit,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,Allowed/Conditional,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Honolulu,Honolulu,WI,Waterfront Industrial Precinct (Kakaako Special Design District),Yes,Yes,No,Nonresidential,No,No,Prohibited,Prohibited,Prohibited,Prohibited,,,,,,,,,,,,No,No,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,Not Mentioned,,,,,,,,,,,,,,,,,N/A,N/A,,,N/A,,,,,,,,
HI,Maui,Maui,BMF-MRA,Business Multi Family - MRA,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.1,,,,,,,2,30,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,
HI,Maui,Maui,B-1,B-1 Business - Neighborhood,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,B-2,B-2 Business-Community,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,,,,,,,Not listed,90 OA height* (Located above or below the first floor of a permitted use),2,,No,No,0.14,,,,,,,,,,,2,,No,No,,,,,,,,,,,,,,2,,,No,No,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,B-3,B-3 Business - Central District,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,,,,,,,Not listed,"144 OA height * (One or more, located above or below the first floor of a permitted use)",4,,No,No,0.14,,,,,,,,,,,4,,No,No,,,,,,,,,,,,,,4,,,No,No,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,B-CT,B-CT Business - Country Town,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,,,,,,,2,35,,,No,No,0.14,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,Residential Units allowed except on Lanai and Molokai.,
HI,Maui,Maui,BR,BR Business - Resort,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,,,,,,,Not listed,35 * (Located above or below the first floor of a permitted use),,,No,No,0.14,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,CID,CID Napili Bay Civic Improvement District,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,,,,50%,50%,,2,30,50%,None,No,No,0.17,,,,,50%,50%,,,2,30,None,None,No,No,0.23,,,,,Inherited from A1 & a2,Inherited from A1 & a2,,,,,2,30,,,,No,No,0.23,,,,,,,,,,,2,30,,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,"The permitted uses shall be as provided for in the hotel district and as listed in chapter 19.14 of this code, for any hotel or apartment-hotel use established by August 6, 2021, provided, that any permitted accessory use shall be an integral function of the hotel operation, and shall be operated by the management provided only for the convenience of the guests and shall not be an independent commercial venture. The permitted uses shall be as provided for in the residential and apartment districts as listed in chapters 19.08 and 19.12 of this title for any use established after August 6, 2021.",
HI,Maui,Maui,PD,PD Project District,Yes,No,,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14,,,,,,,2,25,,,,,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,
HI,Maui,Maui,RES-MRA,Residential - MRA,Yes,No,,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,,,,,,,2,30,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,
HI,Maui,Maui,A-1,A-1 Apartment,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.23,,,,25,25,None,2,35,".4 for lots 3 acres or more
.5 for lots less than 3 acres",None,No,No,0.23,None,,,,25,25,None,None,,,".4 for lots 3 acres or more
.5 for lots less than 3 acres",,No,No,0.23,,,,,25,25,None,None,,,only height given,60,".4 for lots 3 acres or more
.5 for lots less than 3 acres",,,No,No,,,,,,25,25,None,None,,,,,".4 for lots 3 acres or more
.5 for lots less than 3 acres",,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,A-2,A-2 Apartment,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.23,,,,35,35,None,2,35,0.9,,No,No,0.23,,,,,35,35,None,None,,,0.9,,No,No,0.23,,,,,35,35,None,None,,,only height given,60,0.9,,,No,No,,,,,,35,35,None,None,,,,,0.9,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,County rural,Rural District-Country Rural,No,No,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.5,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,RU-0.5,RU-0.5 Rural - 1/2 Acre,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.5,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,RU-1.0,RU-1.0 Rural - 1 Acre,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,1,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,RU-2,RU-2.0 Rural - 2 Acre,No,No,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,2,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,RU-5,RU-5.0 Rural - 5 Acre,No,No,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,5,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,RU-10,RU-10.0 Rural - 10 Acre,No,No,,Mixed with Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,10,,,,,,,2,30,,,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,MRTP,MRTP Maui Research and Technology Park District,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,,,,,,40%,,2,30,,,No,No,0.103,,,,,,,,,,,,,No,No,0.05,,,,,,,,,,,3,40,,,,No,No,0.06,,,,,,,,,,,3,40,,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,600,,,No,,,,"Residential Uses Notes and exeptions: *Provided that such building(s) in the employment/campus and civic districts are associated with a permitted educational institution at the Maui Research & Technology Park and used to house staff, faculty, students and/or campus visitors of such educational institution. -- **Multiple types of single family buildings allowed (e.g. townhome, single family green court, single family small lot, single family large lot) ",
HI,Maui,Maui,HD-1,HD-1 Historic District 1,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Prohibited,Prohibited,0.17,,,,,,,2,30,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,500,,,No,,,,,
HI,Maui,Maui,HD-2,HD-2 Historic District 2,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Prohibited,Prohibited,0.17,,,,,,,2,30,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,500,,,No,,,,,
HI,Maui,Maui,HD-3,HD-3 Historic District 3,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Prohibited,Prohibited,0.23,,,,,,,2,35,,,,,,,,,,,,,,,,,,,,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,400,,,No,,,,,
HI,Maui,Maui,R-0,R-0 Residential,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.06,10,Access yard(non zero line) 15,,,,None,2,30,None,None,No,No,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,No,No,N/A,N/A,,,,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,N/A,N/A,N/A,Not Mentioned,None,No,N/A,N/A,N/A,N/A,No,No,N/A,N/A,N/A,Prohibited,No,No,No,No,N/A,N/A,No,N/A,N/A,N/A,,No,,,,R-0 applies to all of Maui County except the island of Molokai.,
HI,Maui,Maui,CMU-MRA,Commercial Mixed Use - MRA,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.1,,,,,,,2,30,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,
HI,Maui,Maui,MF-MRA,Multi Family - MRA,Yes,No,,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.1,,,,,,,2,30,,,,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,,No,,,,,
HI,Maui,Maui,SBR,SBR - Service Business Residential,Yes,No,,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Prohibited,Prohibited,0.14,,,,,,,Not listed,30,,,No,No,0.14,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,R-1,R-1 Residential,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.14,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,N/A,2,30,None,None,No,No,0.14,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,2,30,None,None,No,No,0.14,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,No,No,2,30,None,None,None,No,No,0.14,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,No,No,2,30,None,None,None,None,Allowed/Conditional,"Housing for low and moderate income families, operated by governmental or nonprofit organizations; provided that the normal dwelling unit density is not increased more than ten percent.",No,0.14,None,None,None,No,No,None,None,None,Allowed/Conditional,No,No,No,No,0.14 (6000),1,No,None,500,None,,No,,,,,
HI,Maui,Maui,UR,UR Urban Reserve,Yes,No,,Primarily Residential,No,No,Allowed/Conditional,Prohibited,Prohibited,Prohibited,0.14,,,,,,,2,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Allowed/Conditional,,,,,,,,,,,Allowed/Conditional,No,3,,,This district is prohibited on Moloka'i,
HI,Maui,Maui,D-1,D-1 Duplex,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.17,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,2,35,None,None,No,No,0.17,None,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,None,2,35,None,None,No,No,0.17,None,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,None,No,No,2,35,None,None,None,No,No,0.17,None,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,None,No,No,2,35,None,N/A,N/A,N/A,Allowed/Conditional,"Housing for low and moderate income families, operated by governmental or nonprofit organizations; provided that the normal dwelling unit density is not increased more than ten percent.",No,0.17,None,None,None,No,No,None,None,None,Allowed/Conditional,No,No,No,No,N/A,N/A,No,None,600,None,,No,,,,,
HI,Maui,Maui,R-2,R-2 Residential,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.17,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,N/A,2,30,None,None,No,No,0.17,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,2,30,None,None,No,No,0.17,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,No,No,2,30,None,None,None,No,No,0.17,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,No,No,2,30,None,None,None,None,Allowed/Conditional,"Housing for low and moderate income families, operated by governmental or nonprofit organizations; provided that the normal dwelling unit density is not increased more than ten percent.",No,0.17,None,None,None,No,No,None,None,None,Allowed/Conditional,No,No,No,No,0.17(7500),1,No,None,600,None,,No,,,,,
HI,Maui,Maui,D-2,D-2 Duplex,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.23,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,2,35,None,None,No,No,0.23,None,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,None,2,35,None,None,No,No,0.23,None,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,None,No,No,2,35,None,None,None,No,No,0.23,None,15,6 (10 if building is above 1 story or 15 feet),20,None,None,None,None,No,No,2,35,None,N/A,N/A,N/A,Allowed/Conditional,"Housing for low and moderate income families, operated by governmental or nonprofit organizations; provided that the normal dwelling unit density is not increased more than ten percent.",No,0.23,None,None,None,No,No,None,None,None,Allowed/Conditional,No,No,No,No,N/A,N/A,None,None,720 (see note in IV. : 9),None,,No,,,,,
HI,Maui,Maui,H-1,H-1 Hotel,Yes,No,No,Mixed with Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.23,,,,25,25,,2,35,0.5,,No,No,0.23,,,,,25,25,,,,,0.5,,No,No,,,,,,25,25,,,,,,,0.5,,,No,No,,,,,,25,25,,,,,,,0.5,,,,,,,,,,,,,,,,Allowed/Conditional,No,No,No,No,,,,,,,,No,,,,,
HI,Maui,Maui,R-3,R-3 Residential,Yes,No,No,Primarily Residential,No,No,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,Allowed/Conditional,0.23,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,N/A,2,30,None,None,No,No,0.23,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,2,30,None,None,No,No,0.23,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,,,2,30,None,None,None,No,No,0.23,None,15,6 (10 for 2 story buildings),6 (10 for 2 story buildings),None,None,None,None,No,No,2,30,None,None,None,None,Allowed/Conditional,"Housing for low and moderate income families, operated by governmental or nonprofit organizations; provided that the normal dwelling unit density is not increased more than ten percent.",No,0.23,None,None,None,No,No,None,None,None,Allowed/Conditional,No,No,No,No,0.23 (10000),1,No,None,720 (see note),None,,No,,,,"10,000 to 21,779        720 sq ft
21,780 to 43,559        840 sq ft
43,560 to 87,119        960 sq 
87,120 or more        1,200 sq ft",
